,entorhinal-rh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
entorhinal-rh,0.6041666666666666,0.12731481481481483,0.1111111111111111,0.011574074074074073,0.0,0.020833333333333332,0.0,0.125
frontalpole-lh,0.059012875536480686,0.47746781115879827,0.1609442060085837,0.09549356223175966,0.05793991416309013,0.12124463519313304,0.023605150214592276,0.004291845493562232
frontalpole-rh,0.047471620227038186,0.15067079463364294,0.4375644994840041,0.0846233230134159,0.058823529411764705,0.1609907120743034,0.05985552115583075,0.0
medialorbitofrontal-lh,0.006648936170212766,0.12101063829787234,0.12101063829787234,0.4601063829787234,0.09441489361702128,0.15558510638297873,0.041223404255319146,0.0
rostralanteriorcingulate-lh,0.0,0.07187894073139975,0.09457755359394704,0.09457755359394704,0.501891551071879,0.17780580075662042,0.05926860025220681,0.0
rostralanteriorcingulate-rh,0.007216494845360825,0.12164948453608247,0.1731958762886598,0.1154639175257732,0.13402061855670103,0.4072164948453608,0.03917525773195876,0.002061855670103093
temporalpole-lh,0.0,0.0364963503649635,0.10036496350364964,0.04562043795620438,0.07664233576642336,0.06386861313868614,0.666058394160584,0.010948905109489052
temporalpole-rh,0.14356435643564355,0.019801980198019802,0.0,0.0,0.0,0.0,0.01485148514851485,0.8217821782178217
