,entorhinal-rh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
entorhinal-rh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-lh,0.0,0.37777777777777777,0.08888888888888889,0.0,0.4,0.13333333333333333,0.0,0.0
frontalpole-rh,0.0,0.02702702702702703,0.5945945945945946,0.08108108108108109,0.13513513513513514,0.0,0.16216216216216217,0.0
medialorbitofrontal-lh,0.0,0.0,0.1509433962264151,0.32075471698113206,0.2830188679245283,0.09433962264150944,0.1509433962264151,0.0
rostralanteriorcingulate-lh,0.0,0.10778443113772455,0.08383233532934131,0.10179640718562874,0.49700598802395207,0.17365269461077845,0.03592814371257485,0.0
rostralanteriorcingulate-rh,0.0,0.0898876404494382,0.0,0.07865168539325842,0.3707865168539326,0.4606741573033708,0.0,0.0
temporalpole-lh,0.0,0.0,0.14130434782608695,0.06521739130434782,0.043478260869565216,0.0,0.75,0.0
temporalpole-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
