,parsopercularis-lh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
parsopercularis-lh,0.2,0.16363636363636364,0.17272727272727273,0.11818181818181818,0.10909090909090909,0.11818181818181818,0.0,0.11818181818181818
precentral-rh,0.15833333333333333,0.16666666666666666,0.18333333333333332,0.125,0.11666666666666667,0.125,0.0,0.125
rostralmiddlefrontal-lh,0.16101694915254236,0.1694915254237288,0.1864406779661017,0.1271186440677966,0.11016949152542373,0.1271186440677966,0.0,0.11864406779661017
rostralmiddlefrontal-rh,0.1592920353982301,0.1592920353982301,0.1592920353982301,0.13274336283185842,0.12389380530973451,0.13274336283185842,0.0,0.13274336283185842
superiortemporal-lh,0.14414414414414414,0.15315315315315314,0.14414414414414414,0.14414414414414414,0.13513513513513514,0.13513513513513514,0.0,0.14414414414414414
superiortemporal-rh,0.14393939393939395,0.1590909090909091,0.1590909090909091,0.13636363636363635,0.12121212121212122,0.15151515151515152,0.0,0.12878787878787878
supramarginal-lh,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
supramarginal-rh,0.14035087719298245,0.14912280701754385,0.14912280701754385,0.14035087719298245,0.13157894736842105,0.13157894736842105,0.0,0.15789473684210525
