,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.0,0.022727272727272728,0.03409090909090909,0.03409090909090909,0.0,0.0,0.0,0.03409090909090909,0.03409090909090909,0.03409090909090909,0.0,0.0,0.03409090909090909,0.03409090909090909,0.03409090909090909,0.0,0.03409090909090909,0.03409090909090909,0.0,0.022727272727272728,0.03409090909090909,0.0,0.0,0.03409090909090909,0.03409090909090909,0.03409090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.03409090909090909,0.03409090909090909,0.0,0.03409090909090909,0.03409090909090909,0.03409090909090909,0.03409090909090909,0.0,0.0,0.0,0.0,0.03409090909090909,0.0,0.0,0.0,0.03409090909090909,0.0,0.03409090909090909,0.03409090909090909,0.0,0.0,0.03409090909090909,0.03409090909090909,0.03409090909090909,0.0,0.0,0.0,0.03409090909090909,0.0
F7,0.0,0.0,0.003898635477582846,0.042884990253411304,0.015594541910331383,0.0,0.0,0.0,0.04093567251461988,0.04483430799220273,0.023391812865497075,0.0,0.0,0.02729044834307992,0.029239766081871343,0.029239766081871343,0.0,0.02729044834307992,0.023391812865497075,0.0,0.003898635477582846,0.042884990253411304,0.0,0.0,0.04678362573099415,0.007797270955165692,0.04093567251461988,0.0,0.0,0.0,0.0,0.0,0.0,0.007797270955165692,0.03898635477582846,0.0,0.04678362573099415,0.02729044834307992,0.04678362573099415,0.04678362573099415,0.0,0.0,0.0,0.0,0.03898635477582846,0.0,0.0,0.0,0.04678362573099415,0.0,0.04678362573099415,0.04678362573099415,0.0,0.0,0.04483430799220273,0.03898635477582846,0.04483430799220273,0.0,0.0,0.0,0.02729044834307992,0.0
FT9,0.0,0.0,0.00819672131147541,0.036885245901639344,0.028688524590163935,0.0,0.0,0.0,0.036885245901639344,0.036885245901639344,0.036885245901639344,0.0,0.0,0.036885245901639344,0.036885245901639344,0.036885245901639344,0.0,0.036885245901639344,0.036885245901639344,0.0,0.00819672131147541,0.036885245901639344,0.0,0.0,0.036885245901639344,0.01639344262295082,0.036885245901639344,0.0,0.0,0.0,0.0,0.0,0.0,0.01639344262295082,0.036885245901639344,0.0,0.036885245901639344,0.036885245901639344,0.036885245901639344,0.036885245901639344,0.0,0.0,0.0,0.0,0.036885245901639344,0.0,0.0,0.0,0.036885245901639344,0.0,0.036885245901639344,0.036885245901639344,0.0,0.0,0.036885245901639344,0.036885245901639344,0.036885245901639344,0.0,0.0,0.0,0.036885245901639344,0.0
FC5,0.0,0.0,0.0,0.0,0.0,0.07735849056603773,0.062264150943396226,0.06792452830188679,0.0,0.0,0.0,0.0,0.07358490566037736,0.0,0.0,0.0,0.026415094339622643,0.0,0.0,0.0018867924528301887,0.0,0.0,0.06981132075471698,0.04716981132075472,0.0,0.0,0.0,0.018867924528301886,0.04905660377358491,0.03773584905660377,0.0,0.0,0.0,0.0,0.0,0.005660377358490566,0.0,0.0,0.0,0.0,0.06792452830188679,0.035849056603773584,0.03773584905660377,0.03962264150943396,0.0,0.03773584905660377,0.04150943396226415,0.0,0.0,0.05849056603773585,0.0,0.0,0.0,0.06792452830188679,0.0,0.0,0.0,0.0,0.0,0.026415094339622643,0.0,0.04905660377358491
FC1,0.0,0.0,0.0,0.0,0.0,0.06813627254509018,0.06212424849699399,0.06613226452905811,0.0,0.0,0.0,0.0,0.06613226452905811,0.0,0.0,0.0,0.028056112224448898,0.0,0.0,0.002004008016032064,0.0,0.0,0.06813627254509018,0.04809619238476954,0.0,0.0,0.0,0.02004008016032064,0.050100200400801605,0.04008016032064128,0.0,0.0,0.0,0.0,0.0,0.006012024048096192,0.0,0.0,0.0,0.0,0.06613226452905811,0.03807615230460922,0.04008016032064128,0.04208416833667335,0.0,0.04008016032064128,0.04408817635270541,0.0,0.0,0.06012024048096192,0.0,0.0,0.0,0.06613226452905811,0.0,0.0,0.0,0.0,0.0,0.028056112224448898,0.0,0.050100200400801605
C3,0.0,0.0,0.0,0.0,0.0,0.07129094412331406,0.06358381502890173,0.0674373795761079,0.0,0.0,0.0,0.0,0.06936416184971098,0.0,0.0,0.0,0.02697495183044316,0.0,0.0,0.0019267822736030828,0.0,0.0,0.06936416184971098,0.04816955684007707,0.0,0.0,0.0,0.019267822736030827,0.05009633911368015,0.038535645472061654,0.0,0.0,0.0,0.0,0.0,0.005780346820809248,0.0,0.0,0.0,0.0,0.0674373795761079,0.036608863198458574,0.038535645472061654,0.04046242774566474,0.0,0.038535645472061654,0.04238921001926782,0.0,0.0,0.05973025048169557,0.0,0.0,0.0,0.0674373795761079,0.0,0.0,0.0,0.0,0.0,0.02697495183044316,0.0,0.05009633911368015
T7,0.0,0.0,0.003898635477582846,0.042884990253411304,0.015594541910331383,0.0,0.0,0.0,0.04093567251461988,0.04483430799220273,0.023391812865497075,0.0,0.0,0.02729044834307992,0.029239766081871343,0.029239766081871343,0.0,0.02729044834307992,0.023391812865497075,0.0,0.003898635477582846,0.042884990253411304,0.0,0.0,0.04678362573099415,0.007797270955165692,0.04093567251461988,0.0,0.0,0.0,0.0,0.0,0.0,0.007797270955165692,0.03898635477582846,0.0,0.04678362573099415,0.02729044834307992,0.04678362573099415,0.04678362573099415,0.0,0.0,0.0,0.0,0.03898635477582846,0.0,0.0,0.0,0.04678362573099415,0.0,0.04678362573099415,0.04678362573099415,0.0,0.0,0.04483430799220273,0.03898635477582846,0.04483430799220273,0.0,0.0,0.0,0.02729044834307992,0.0
TP9,0.0,0.0,0.003656307129798903,0.043875685557586835,0.014625228519195612,0.0,0.0,0.0,0.04204753199268738,0.04570383912248629,0.021937842778793418,0.0,0.0,0.025594149908592323,0.027422303473491772,0.029250457038391225,0.0,0.025594149908592323,0.021937842778793418,0.0,0.003656307129798903,0.043875685557586835,0.0,0.0,0.04753199268738574,0.007312614259597806,0.04021937842778794,0.0,0.0,0.0,0.0,0.0,0.0,0.007312614259597806,0.04021937842778794,0.0,0.04753199268738574,0.025594149908592323,0.04753199268738574,0.04753199268738574,0.0,0.0,0.0,0.0,0.04021937842778794,0.0,0.0,0.0,0.04753199268738574,0.0,0.04753199268738574,0.04753199268738574,0.0,0.0,0.04570383912248629,0.04021937842778794,0.04570383912248629,0.0,0.0,0.0,0.025594149908592323,0.0
