,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.03463855421686747,0.0,0.030120481927710843,0.03463855421686747,0.0,0.006024096385542169,0.010542168674698794,0.0,0.0,0.0286144578313253,0.03313253012048193,0.0,0.03313253012048193,0.030120481927710843,0.022590361445783132,0.0,0.018072289156626505,0.0,0.03614457831325301,0.03162650602409638,0.010542168674698794,0.0,0.007530120481927711,0.0,0.03162650602409638,0.016566265060240965,0.0,0.03162650602409638,0.0,0.02710843373493976,0.0,0.0,0.03765060240963856,0.03162650602409638,0.02108433734939759,0.03765060240963856,0.03765060240963856,0.030120481927710843,0.022590361445783132,0.025602409638554216,0.0,0.0,0.0,0.0,0.025602409638554216,0.0,0.01355421686746988,0.0,0.0,0.0015060240963855422,0.0286144578313253,0.02710843373493976,0.0,0.02710843373493976,0.0,0.0,0.02710843373493976,0.03463855421686747,0.0,0.03765060240963856,0.025602409638554216,0.03313253012048193
Fz,0.0,0.07482993197278912,0.0,0.0,0.0,0.006802721088435374,0.0,0.08163265306122448,0.0,0.0,0.0,0.006802721088435374,0.0,0.0,0.0,0.013605442176870748,0.0,0.0,0.0,0.0,0.0,0.027210884353741496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08163265306122448,0.08163265306122448,0.006802721088435374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08163265306122448,0.07482993197278912,0.08163265306122448,0.0,0.07482993197278912,0.0,0.013605442176870748,0.0,0.0,0.0,0.006802721088435374,0.08163265306122448,0.0,0.08163265306122448,0.07482993197278912,0.0,0.0,0.04081632653061224,0.006802721088435374,0.0,0.0
F3,0.03221288515406162,0.0,0.03081232492997199,0.03361344537815126,0.0,0.008403361344537815,0.011204481792717087,0.0,0.0,0.029411764705882353,0.03361344537815126,0.0,0.03361344537815126,0.03081232492997199,0.023809523809523808,0.0,0.0196078431372549,0.0,0.03361344537815126,0.03081232492997199,0.011204481792717087,0.0,0.00980392156862745,0.0,0.03221288515406162,0.018207282913165267,0.0,0.03221288515406162,0.0,0.028011204481792718,0.0,0.0,0.03361344537815126,0.03221288515406162,0.02100840336134454,0.03361344537815126,0.03361344537815126,0.03081232492997199,0.023809523809523808,0.02661064425770308,0.0,0.0,0.0,0.0,0.02661064425770308,0.0,0.015406162464985995,0.0,0.0,0.0028011204481792717,0.02661064425770308,0.028011204481792718,0.0,0.028011204481792718,0.0,0.0,0.028011204481792718,0.03361344537815126,0.0,0.03361344537815126,0.025210084033613446,0.03361344537815126
F7,0.030525030525030524,0.0,0.028083028083028084,0.04151404151404151,0.0,0.007326007326007326,0.009768009768009768,0.0,0.0,0.026862026862026864,0.03663003663003663,0.0,0.03907203907203907,0.026862026862026864,0.020757020757020756,0.0,0.017094017094017096,0.0,0.042735042735042736,0.026862026862026864,0.009768009768009768,0.0,0.008547008547008548,0.0,0.028083028083028084,0.015873015873015872,0.0,0.029304029304029304,0.0,0.02442002442002442,0.0,0.0,0.045177045177045176,0.029304029304029304,0.018315018315018316,0.045177045177045176,0.045177045177045176,0.028083028083028084,0.020757020757020756,0.0231990231990232,0.0,0.0,0.0,0.0,0.0231990231990232,0.0,0.013431013431013432,0.0,0.0,0.002442002442002442,0.0231990231990232,0.02442002442002442,0.0,0.02442002442002442,0.0,0.0,0.02442002442002442,0.04151404151404151,0.0,0.045177045177045176,0.02197802197802198,0.030525030525030524
FT9,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.06666666666666667,0.0,0.0,0.0
FC5,0.02181818181818182,0.0,0.02909090909090909,0.02909090909090909,0.0,0.025454545454545455,0.02181818181818182,0.0,0.0,0.02909090909090909,0.02909090909090909,0.0,0.02909090909090909,0.025454545454545455,0.025454545454545455,0.0,0.025454545454545455,0.0,0.02909090909090909,0.02181818181818182,0.02181818181818182,0.0,0.025454545454545455,0.0,0.025454545454545455,0.02909090909090909,0.0,0.02909090909090909,0.0,0.025454545454545455,0.0,0.0,0.02909090909090909,0.02909090909090909,0.02181818181818182,0.02909090909090909,0.02909090909090909,0.02909090909090909,0.02909090909090909,0.02909090909090909,0.0,0.0,0.0,0.0,0.02909090909090909,0.0,0.02909090909090909,0.0,0.0,0.007272727272727273,0.01818181818181818,0.02909090909090909,0.0,0.02909090909090909,0.0,0.0,0.02909090909090909,0.02909090909090909,0.0,0.02909090909090909,0.02181818181818182,0.025454545454545455
FC1,0.028070175438596492,0.0,0.028070175438596492,0.028070175438596492,0.0,0.014035087719298246,0.02456140350877193,0.0,0.0,0.028070175438596492,0.028070175438596492,0.0,0.028070175438596492,0.028070175438596492,0.028070175438596492,0.0,0.028070175438596492,0.0,0.028070175438596492,0.028070175438596492,0.02456140350877193,0.0,0.017543859649122806,0.0,0.028070175438596492,0.02456140350877193,0.0,0.028070175438596492,0.0,0.028070175438596492,0.0,0.0,0.028070175438596492,0.028070175438596492,0.028070175438596492,0.028070175438596492,0.028070175438596492,0.028070175438596492,0.028070175438596492,0.028070175438596492,0.0,0.0,0.0,0.0,0.028070175438596492,0.0,0.021052631578947368,0.0,0.0,0.0035087719298245615,0.028070175438596492,0.028070175438596492,0.0,0.028070175438596492,0.0,0.0,0.028070175438596492,0.028070175438596492,0.0,0.028070175438596492,0.028070175438596492,0.028070175438596492
C3,0.0,0.05333333333333334,0.0,0.0,0.0,0.0044444444444444444,0.0,0.10222222222222223,0.0,0.0,0.0,0.0044444444444444444,0.0,0.0,0.0,0.008888888888888889,0.0,0.0,0.0,0.0,0.0,0.017777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0044444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07555555555555556,0.06222222222222222,0.07555555555555556,0.0,0.06222222222222222,0.0,0.008888888888888889,0.0,0.0,0.0,0.0044444444444444444,0.09777777777777778,0.0,0.10222222222222223,0.06222222222222222,0.0,0.0,0.02666666666666667,0.0044444444444444444,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.031473533619456366,0.0,0.031473533619456366,0.032904148783977114,0.0,0.008583690987124463,0.011444921316165951,0.0,0.0,0.030042918454935622,0.032904148783977114,0.0,0.032904148783977114,0.031473533619456366,0.024320457796852647,0.0,0.020028612303290415,0.0,0.032904148783977114,0.030042918454935622,0.011444921316165951,0.0,0.010014306151645207,0.0,0.031473533619456366,0.01859799713876967,0.0,0.032904148783977114,0.0,0.02861230329041488,0.0,0.0,0.032904148783977114,0.031473533619456366,0.02145922746781116,0.032904148783977114,0.032904148783977114,0.031473533619456366,0.024320457796852647,0.027181688125894134,0.0,0.0,0.0,0.0,0.027181688125894134,0.0,0.015736766809728183,0.0,0.0,0.002861230329041488,0.02575107296137339,0.02861230329041488,0.0,0.02861230329041488,0.0,0.0,0.02861230329041488,0.032904148783977114,0.0,0.032904148783977114,0.02575107296137339,0.032904148783977114
