,entorhinal-lh,frontalpole-lh,frontalpole-rh,paracentral-lh,parsorbitalis-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,superiorparietal-rh
entorhinal-lh,0.7155172413793104,0.14655172413793102,0.0,0.0,0.13793103448275862,0.0,0.0,0.0
frontalpole-lh,0.20987654320987653,0.5061728395061729,0.06172839506172839,0.0,0.2222222222222222,0.0,0.0,0.0
frontalpole-rh,0.0,0.07575757575757576,0.8484848484848485,0.0,0.07575757575757576,0.0,0.0,0.0
paracentral-lh,0.0,0.0,0.0,0.6504854368932039,0.0,0.0,0.009708737864077669,0.33980582524271846
parsorbitalis-lh,0.15384615384615385,0.19658119658119658,0.05982905982905983,0.0,0.5897435897435898,0.0,0.0,0.0
rostralanteriorcingulate-lh,0.0,0.0,0.0,0.0,0.0,0.6434108527131783,0.3333333333333333,0.023255813953488372
rostralanteriorcingulate-rh,0.0,0.0,0.0,0.025210084033613446,0.0,0.3865546218487395,0.4957983193277311,0.09243697478991597
superiorparietal-rh,0.0,0.0,0.0,0.36283185840707965,0.0,0.008849557522123894,0.09734513274336283,0.5309734513274337
