,caudalmiddlefrontal-lh,frontalpole-rh,inferiortemporal-rh,parahippocampal-lh,parahippocampal-rh,temporalpole-lh,temporalpole-rh,transversetemporal-rh
caudalmiddlefrontal-lh,0.8197674418604651,0.0,0.05813953488372093,0.0,0.0,0.12209302325581395,0.0,0.0
frontalpole-rh,0.0,0.9424083769633508,0.05759162303664921,0.0,0.0,0.0,0.0,0.0
inferiortemporal-rh,0.039603960396039604,0.04455445544554455,0.6534653465346535,0.0,0.16831683168316833,0.09405940594059406,0.0,0.0
parahippocampal-lh,0.0,0.0,0.0,0.7150537634408602,0.03763440860215054,0.24731182795698925,0.0,0.0
parahippocampal-rh,0.0,0.0,0.1087866108786611,0.03765690376569038,0.8493723849372385,0.0041841004184100415,0.0,0.0
temporalpole-lh,0.07903780068728522,0.0,0.058419243986254296,0.1718213058419244,0.010309278350515464,0.5910652920962199,0.07560137457044673,0.013745704467353952
temporalpole-rh,0.0,0.0,0.0,0.0,0.0,0.08403361344537816,0.8613445378151261,0.0546218487394958
transversetemporal-rh,0.0,0.0,0.0,0.0,0.0,0.030927835051546393,0.08762886597938144,0.8814432989690721
