,cuneus-lh,frontalpole-lh,frontalpole-rh,insula-lh,lateralorbitofrontal-rh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
cuneus-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-lh,0.0,0.7948717948717948,0.0,0.0,0.0,0.0,0.15384615384615385,0.05128205128205128
frontalpole-rh,0.0,0.0,0.32222222222222224,0.0,0.16666666666666666,0.28888888888888886,0.07777777777777778,0.14444444444444443
insula-lh,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
lateralorbitofrontal-rh,0.0,0.0,0.25757575757575757,0.0,0.24242424242424243,0.16666666666666666,0.12121212121212122,0.21212121212121213
medialorbitofrontal-rh,0.0,0.0,0.21238938053097345,0.0,0.07964601769911504,0.5309734513274337,0.07964601769911504,0.09734513274336283
rostralanteriorcingulate-lh,0.0,0.02197802197802198,0.04945054945054945,0.0,0.054945054945054944,0.07142857142857142,0.4340659340659341,0.36813186813186816
rostralanteriorcingulate-rh,0.0,0.0,0.08287292817679558,0.0,0.08839779005524862,0.08287292817679558,0.35911602209944754,0.3867403314917127
