,caudalmiddlefrontal-rh,inferiorparietal-rh,parstriangularis-rh,rostralmiddlefrontal-lh,superiorfrontal-lh,superiorfrontal-rh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-rh,0.3333333333333333,0.2222222222222222,0.0,0.0,0.2986111111111111,0.0,0.14583333333333334,0.0
inferiorparietal-rh,0.2647058823529412,0.3235294117647059,0.0,0.0,0.24705882352941178,0.0,0.14705882352941177,0.01764705882352941
parstriangularis-rh,0.0,0.0,0.7222222222222222,0.0,0.0,0.0,0.2777777777777778,0.0
rostralmiddlefrontal-lh,0.0,0.0,0.0,0.6818181818181818,0.0,0.19696969696969696,0.0,0.12121212121212122
superiorfrontal-lh,0.2898550724637681,0.21014492753623187,0.0,0.0,0.37681159420289856,0.014492753623188406,0.10869565217391304,0.0
superiorfrontal-rh,0.0,0.0,0.0,0.43137254901960786,0.0,0.5294117647058824,0.0,0.0392156862745098
superiortemporal-rh,0.21296296296296297,0.21296296296296297,0.06481481481481481,0.0,0.1574074074074074,0.0,0.35185185185185186,0.0
supramarginal-lh,0.0,0.13157894736842105,0.0,0.10526315789473684,0.0,0.0,0.0,0.7631578947368421
