,caudalmiddlefrontal-rh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
caudalmiddlefrontal-rh,0.22340425531914893,0.0851063829787234,0.11702127659574468,0.0851063829787234,0.2127659574468085,0.07446808510638298,0.0425531914893617,0.1595744680851064
parstriangularis-rh,0.088,0.232,0.096,0.048,0.112,0.184,0.04,0.2
rostralmiddlefrontal-lh,0.13253012048192772,0.0963855421686747,0.2289156626506024,0.0963855421686747,0.1566265060240964,0.07228915662650602,0.0963855421686747,0.12048192771084337
rostralmiddlefrontal-rh,0.14634146341463414,0.0975609756097561,0.14634146341463414,0.24390243902439024,0.17073170731707318,0.04878048780487805,0.07317073170731707,0.07317073170731707
superiortemporal-lh,0.19811320754716982,0.10377358490566038,0.11320754716981132,0.08490566037735849,0.2169811320754717,0.0660377358490566,0.04716981132075472,0.16981132075471697
superiortemporal-rh,0.05426356589147287,0.20930232558139536,0.06201550387596899,0.031007751937984496,0.05426356589147287,0.3333333333333333,0.03875968992248062,0.21705426356589147
supramarginal-lh,0.08333333333333333,0.08333333333333333,0.13333333333333333,0.08333333333333333,0.08333333333333333,0.05,0.4166666666666667,0.06666666666666667
supramarginal-rh,0.1103448275862069,0.1793103448275862,0.0896551724137931,0.034482758620689655,0.12413793103448276,0.18620689655172415,0.034482758620689655,0.2413793103448276
