,caudalmiddlefrontal-rh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
caudalmiddlefrontal-rh,0.1590909090909091,0.045454545454545456,0.13636363636363635,0.1590909090909091,0.18181818181818182,0.045454545454545456,0.11363636363636363,0.1590909090909091
parstriangularis-rh,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.14285714285714285
rostralmiddlefrontal-lh,0.16326530612244897,0.04081632653061224,0.14285714285714285,0.16326530612244897,0.16326530612244897,0.04081632653061224,0.12244897959183673,0.16326530612244897
rostralmiddlefrontal-rh,0.16,0.04,0.14,0.16,0.18,0.04,0.12,0.16
superiortemporal-lh,0.16,0.04,0.14,0.16,0.18,0.04,0.12,0.16
superiortemporal-rh,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.14285714285714285
supramarginal-lh,0.15555555555555556,0.044444444444444446,0.15555555555555556,0.15555555555555556,0.15555555555555556,0.044444444444444446,0.13333333333333333,0.15555555555555556
supramarginal-rh,0.1590909090909091,0.045454545454545456,0.13636363636363635,0.1590909090909091,0.18181818181818182,0.045454545454545456,0.11363636363636363,0.1590909090909091
