,parstriangularis-rh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
parstriangularis-rh,0.3870967741935484,0.0967741935483871,0.0,0.0,0.1774193548387097,0.0967741935483871,0.03225806451612903,0.20967741935483872
precentral-rh,0.10526315789473684,0.3333333333333333,0.0,0.17543859649122806,0.12280701754385964,0.0,0.15789473684210525,0.10526315789473684
rostralmiddlefrontal-lh,0.0,0.0,0.3333333333333333,0.1,0.0,0.16666666666666666,0.2,0.2
rostralmiddlefrontal-rh,0.0,0.23684210526315788,0.02631578947368421,0.3684210526315789,0.07894736842105263,0.0,0.2894736842105263,0.0
superiortemporal-lh,0.24444444444444444,0.15555555555555556,0.0,0.06666666666666667,0.3111111111111111,0.0,0.044444444444444446,0.17777777777777778
superiortemporal-rh,0.07692307692307693,0.0,0.038461538461538464,0.0,0.0,0.5769230769230769,0.0,0.3076923076923077
supramarginal-lh,0.04285714285714286,0.15714285714285714,0.07142857142857142,0.21428571428571427,0.05714285714285714,0.0,0.42857142857142855,0.02857142857142857
supramarginal-rh,0.15555555555555556,0.06666666666666667,0.044444444444444446,0.0,0.07777777777777778,0.28888888888888886,0.0,0.36666666666666664
