,F7,TP9,FT10,F4,Fp2,AF7,AF3,AF8
F7,0.5606936416184971,0.0,0.0,0.0,0.07225433526011561,0.3670520231213873,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.33783783783783783,0.0,0.0,0.0,0.32432432432432434,0.33783783783783783,0.0,0.0
AF7,0.4574468085106383,0.0,0.0,0.0,0.08865248226950355,0.45390070921985815,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
