,F7,FC5,FT10,F4,Fp2,AF7,AF3,AF8
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.334020618556701,0.33608247422680415,0.0,0.0,0.0,0.32989690721649484
F4,0.0,0.0,0.2844677137870855,0.3717277486910995,0.0,0.0,0.0,0.343804537521815
Fp2,0.0,0.0,0.0,0.0,0.5853658536585366,0.4146341463414634,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.5024630541871922,0.4975369458128079,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.2867513611615245,0.35753176043557167,0.0,0.0,0.0,0.35571687840290384
