,F7,F4,Fp2,AF7,AF3,AF8,AF4,F2
F7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.4925373134328358,0.0,0.0,0.0,0.5074626865671642,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.25,0.0,0.0,0.0,0.75,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
