,FT9,FC1,P7,FT10,AF3,CPz,C6,AF8
FT9,0.8913043478260869,0.0,0.0,0.09742351046698873,0.0,0.0,0.011272141706924315,0.0
FC1,0.0,0.6335504885993485,0.1237785016286645,0.0,0.03745928338762215,0.0,0.20521172638436483,0.0
P7,0.0,0.04588235294117647,0.5823529411764706,0.0,0.08588235294117647,0.15294117647058825,0.12117647058823529,0.011764705882352941
FT10,0.19145569620253164,0.0,0.0,0.8085443037974683,0.0,0.0,0.0,0.0
AF3,0.0,0.013455328310010764,0.077502691065662,0.0,0.6571582346609257,0.10118406889128095,0.07588805166846072,0.07481162540365985
CPz,0.0,0.0,0.13101736972704714,0.0,0.09230769230769231,0.7766749379652605,0.0,0.0
C6,0.009669621273166801,0.10797743755036261,0.16760676873489122,0.0,0.11522965350523771,0.0,0.48831587429492346,0.11120064464141821
AF8,0.0,0.0,0.015267175572519083,0.0,0.09646079111727966,0.0,0.09715475364330327,0.7911172796668979
