,FT9,FC1,FT10,AF7,AF3,CPz,AF8,AF4
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.4975124378109453,0.0,0.0,0.05771144278606965,0.44477611940298506
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.27586206896551724,0.0,0.0,0.35960591133004927,0.3645320197044335
AF4,0.0,0.0,0.0,0.407202216066482,0.0,0.0,0.06832871652816251,0.5244690674053555
