,F7,TP9,FT10,F4,AF7,CP3,CPz,AF8
F7,0.6206568300809139,0.0,0.0,0.0,0.29652546406473107,0.08281770585435506,0.0,0.0
TP9,0.0,0.3720372836218375,0.1885486018641811,0.16511318242343542,0.0,0.0,0.0,0.27430093209054596
FT10,0.0,0.28548256285482565,0.39456609894566097,0.10016220600162205,0.0,0.04257907542579075,0.0,0.17721005677210055
F4,0.0,0.2667238421955403,0.10763293310463122,0.33061749571183535,0.0,0.0,0.0,0.2950257289879931
AF7,0.3743251349730054,0.0,0.0,0.0,0.6256748650269947,0.0,0.0,0.0
CP3,0.19282511210762332,0.0,0.11995515695067265,0.0,0.0,0.6872197309417041,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF8,0.0,0.27764326069410816,0.11864406779661017,0.18509550712940542,0.0,0.0,0.0,0.4186171643798762
