,FT9,FC1,P7,FT10,AF3,CPz,C6,AF8
FT9,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0
FC1,0.0,0.7931034482758621,0.0,0.0,0.0,0.0,0.20689655172413793,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.4981949458483754,0.0,0.0,0.5018050541516246
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C6,0.16,0.18666666666666668,0.0,0.0,0.0,0.0,0.6533333333333333,0.0
AF8,0.0,0.0,0.0,0.0,0.4064327485380117,0.0,0.0,0.5935672514619883
