,FT9,FC1,FT10,AF7,AF3,CPz,AF8,AF4
FT9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.30303030303030304,0.30976430976430974,0.0,0.20875420875420875,0.17845117845117844
AF3,0.0,0.0,0.0,0.1513157894736842,0.46875,0.0,0.21052631578947367,0.16940789473684212
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.16533333333333333,0.3413333333333333,0.0,0.336,0.15733333333333333
AF4,0.0,0.0,0.0,0.1624203821656051,0.32802547770700635,0.0,0.18789808917197454,0.321656050955414
