,FC1,FT10,F4,AF7,AF3,CPz,AF8,AF4
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.36809815950920244,0.2822085889570552,0.0,0.0,0.3496932515337423
AF3,0.0,0.0,0.0,0.12217795484727756,0.4701195219123506,0.0,0.0,0.4077025232403719
CPz,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.13861386138613863,0.3787128712871287,0.0,0.0,0.48267326732673266
