,FT9,FC1,P7,FT10,AF3,CPz,C6,AF8
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.0,0.6947368421052632,0.0,0.0,0.24210526315789474,0.0,0.06315789473684211,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AF3,0.0,0.048638132295719845,0.0,0.0,0.6770428015564203,0.0,0.27431906614785995,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C6,0.0,0.02711864406779661,0.0,0.0,0.4847457627118644,0.0,0.488135593220339,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
