,FC1,FT10,F4,AF7,AF3,CPz,AF8,AF4
FC1,0.8293963254593176,0.0,0.07961504811898512,0.0,0.0,0.0,0.09098862642169729,0.0
FT10,0.0,0.6665168539325843,0.33348314606741575,0.0,0.0,0.0,0.0,0.0
F4,0.02212705210563883,0.17416131334760884,0.7014037592196051,0.0,0.0,0.0,0.10230787532714727,0.0
AF7,0.0,0.0,0.0,0.3692492332310975,0.2811041472196293,0.031737565008667826,0.0,0.3179090545406054
AF3,0.0,0.0,0.0,0.2627065987324469,0.3769106499316515,0.0380265937616503,0.0006213495712687958,0.3217348080029825
CPz,0.0,0.0,0.0,0.049967969250480464,0.06534272901985906,0.8067478112321161,0.012385223147554986,0.06555626734998932
AF8,0.034334763948497854,0.0,0.1399801914823374,0.0,0.0009904258831297458,0.019808517662594914,0.80488610102344,0.0
AF4,0.0,0.0,0.0,0.27715747848336825,0.3023959060246569,0.03593859036985345,0.0,0.3845080251221214
