,FT9,FC1,P7,FT10,AF3,CPz,C6,AF8
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.0,0.42662116040955633,0.2593856655290102,0.0,0.0,0.0,0.31399317406143346,0.0
P7,0.0,0.254071661237785,0.3713355048859935,0.0,0.0,0.0,0.3745928338762215,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C6,0.0,0.25,0.3058510638297872,0.0,0.0,0.0,0.4441489361702128,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
