,parsopercularis-lh,postcentral-lh,precentral-lh,rostralmiddlefrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh,supramarginal-lh
parsopercularis-lh,0.18018018018018017,0.11711711711711711,0.11711711711711711,0.11711711711711711,0.11711711711711711,0.11711711711711711,0.11711711711711711,0.11711711711711711
postcentral-lh,0.09090909090909091,0.12878787878787878,0.13257575757575757,0.125,0.12878787878787878,0.13257575757575757,0.12878787878787878,0.13257575757575757
precentral-lh,0.09056603773584905,0.12830188679245283,0.1320754716981132,0.12452830188679245,0.12830188679245283,0.1320754716981132,0.1320754716981132,0.1320754716981132
rostralmiddlefrontal-rh,0.09230769230769231,0.12692307692307692,0.13076923076923078,0.12692307692307692,0.12692307692307692,0.13076923076923078,0.1346153846153846,0.13076923076923078
superiorparietal-lh,0.09090909090909091,0.12878787878787878,0.13257575757575757,0.125,0.12878787878787878,0.13257575757575757,0.12878787878787878,0.13257575757575757
superiorparietal-rh,0.09056603773584905,0.12830188679245283,0.1320754716981132,0.12452830188679245,0.12830188679245283,0.1320754716981132,0.1320754716981132,0.1320754716981132
superiortemporal-rh,0.09056603773584905,0.12830188679245283,0.1320754716981132,0.12452830188679245,0.12830188679245283,0.1320754716981132,0.1320754716981132,0.1320754716981132
supramarginal-lh,0.09056603773584905,0.12830188679245283,0.1320754716981132,0.12452830188679245,0.12830188679245283,0.1320754716981132,0.1320754716981132,0.1320754716981132
