,caudalmiddlefrontal-lh,parsopercularis-lh,parstriangularis-rh,precentral-lh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.13215859030837004,0.13656387665198239,0.14096916299559473,0.11013215859030837,0.0881057268722467,0.14096916299559473,0.13656387665198239,0.1145374449339207
parsopercularis-lh,0.12605042016806722,0.17647058823529413,0.13445378151260504,0.10504201680672269,0.08403361344537816,0.13445378151260504,0.13025210084033614,0.1092436974789916
parstriangularis-rh,0.13043478260869565,0.13478260869565217,0.14782608695652175,0.10869565217391304,0.08695652173913043,0.14347826086956522,0.13478260869565217,0.11304347826086956
precentral-lh,0.13106796116504854,0.13106796116504854,0.13106796116504854,0.12135922330097088,0.0970873786407767,0.13106796116504854,0.13106796116504854,0.1262135922330097
superiorparietal-lh,0.12643678160919541,0.12643678160919541,0.12643678160919541,0.12643678160919541,0.11494252873563218,0.12643678160919541,0.12643678160919541,0.12643678160919541
superiortemporal-lh,0.12448132780082988,0.12863070539419086,0.14107883817427386,0.1037344398340249,0.08298755186721991,0.1825726141078838,0.12863070539419086,0.1078838174273859
superiortemporal-rh,0.13100436681222707,0.13537117903930132,0.14410480349344978,0.1091703056768559,0.08733624454148471,0.14410480349344978,0.13537117903930132,0.11353711790393013
supramarginal-lh,0.13270142180094788,0.13270142180094788,0.13270142180094788,0.11848341232227488,0.0947867298578199,0.13270142180094788,0.13270142180094788,0.12322274881516587
