,F7,FT9,O1,Cz,F4,AF7,AF3,AF8
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.0,0.7692307692307693,0.0,0.0,0.0,0.0,0.23076923076923078
Cz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.4666666666666667,0.0,0.5333333333333333,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.1,0.0,0.9,0.0
AF8,0.0,0.0,0.5052631578947369,0.0,0.0,0.0,0.0,0.49473684210526314
