,F7,FT9,T7,TP9,P4,Fp2,AF7,TP7
F7,0.49572649572649574,0.0,0.0,0.0,0.0,0.0,0.5042735042735043,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.45038167938931295,0.0,0.0,0.0,0.0,0.0,0.549618320610687,0.0
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
