,F7,FT9,O1,Cz,F4,AF7,AF3,AF8
F7,0.34782608695652173,0.35403726708074534,0.0,0.0,0.0,0.2981366459627329,0.0,0.0
FT9,0.3352941176470588,0.38235294117647056,0.0,0.0,0.0,0.2823529411764706,0.0,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cz,0.0,0.0,0.0,0.49765258215962443,0.4647887323943662,0.0,0.03755868544600939,0.0
F4,0.0,0.0,0.0,0.47393364928909953,0.4881516587677725,0.0,0.037914691943127965,0.0
AF7,0.3356643356643357,0.3356643356643357,0.0,0.0,0.0,0.32867132867132864,0.0,0.0
AF3,0.0,0.0,0.0,0.34615384615384615,0.34615384615384615,0.0,0.3076923076923077,0.0
AF8,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0
