,F7,FT9,O1,Cz,F4,AF7,AF3,AF8
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cz,0.0,0.0,0.0,0.9245283018867925,0.0,0.0,0.07547169811320754,0.0
F4,0.0,0.0,0.0,0.0,0.5301204819277109,0.0,0.0,0.46987951807228917
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.4444444444444444,0.0
AF8,0.0,0.0,0.0,0.0,0.47674418604651164,0.0,0.0,0.5232558139534884
