,F7,FT9,T7,TP9,P4,Fp2,AF7,TP7
F7,0.49645390070921985,0.0,0.0,0.0,0.0,0.0,0.5035460992907801,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.4965034965034965,0.0,0.0,0.0,0.0,0.0,0.5034965034965035,0.0
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
