,F7,FT9,O1,Cz,F4,AF7,AF3,AF8
F7,0.3217877094972067,0.1776536312849162,0.09776536312849161,0.056424581005586595,0.056424581005586595,0.2899441340782123,0.0,0.0
FT9,0.2133243606998654,0.40174966352624497,0.11103633916554509,0.008075370121130552,0.05383580080753701,0.19986541049798115,0.005383580080753701,0.006729475100942127
O1,0.10005717552887364,0.09491137793024586,0.4351057747284162,0.045740423098913664,0.08919382504288165,0.09262435677530018,0.05603201829616924,0.08633504859919955
Cz,0.07177363699102829,0.006901311249137336,0.055900621118012424,0.5134575569358178,0.1766735679779158,0.05452035886818495,0.0841959972394755,0.03657694962042788
F4,0.06011904761904762,0.04642857142857143,0.09345238095238095,0.1505952380952381,0.4505952380952381,0.050595238095238096,0.10178571428571428,0.04642857142857143
AF7,0.2978110599078341,0.17050691244239632,0.09331797235023041,0.04435483870967742,0.04838709677419355,0.3456221198156682,0.0,0.0
AF3,0.0,0.007377049180327869,0.0778688524590164,0.10327868852459017,0.14098360655737704,0.0,0.4319672131147541,0.23852459016393443
AF8,0.0,0.008264462809917356,0.13957759412304868,0.047750229568411386,0.07162534435261708,0.0,0.2662993572084481,0.46648301193755737
