,Fp1,FT9,T7,TP9,Fp2,AF7,AFz,TP7
Fp1,0.329608938547486,0.0,0.0,0.0,0.33519553072625696,0.33519553072625696,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.31413612565445026,0.0,0.0,0.0,0.3403141361256545,0.34554973821989526,0.0,0.0
AF7,0.30927835051546393,0.0,0.0,0.0,0.3402061855670103,0.35051546391752575,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
