,F7,FT9,O1,Cz,F4,AF7,AF3,AF8
F7,0.38461538461538464,0.46153846153846156,0.0,0.0,0.0,0.15384615384615385,0.0,0.0
FT9,0.08196721311475409,0.8852459016393442,0.0,0.0,0.0,0.03278688524590164,0.0,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0
AF7,0.375,0.375,0.0,0.0,0.0,0.25,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.4883720930232558,0.0,0.5116279069767442,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
