,F7,FT9,O1,Cz,F4,AF7,AF3,AF8
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.0,0.5882352941176471,0.0,0.4117647058823529,0.0,0.0,0.0
Cz,0.0,0.0,0.0,0.9885057471264368,0.0,0.011494252873563218,0.0,0.0
F4,0.0,0.0,0.5060240963855421,0.0,0.4939759036144578,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
