,F7,FT9,O1,Cz,F4,AF7,AF3,AF8
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.0,0.9483870967741935,0.0,0.0,0.0,0.0,0.05161290322580645
Cz,0.0,0.0,0.0,0.45454545454545453,0.5454545454545454,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.29411764705882354,0.7058823529411765,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.4666666666666667
