,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,lateralorbitofrontal-lh,medialorbitofrontal-lh,medialorbitofrontal-rh,parsorbitalis-lh,rostralmiddlefrontal-lh
frontalpole-lh,0.39039242219215153,0.046008119079837616,0.0,0.14208389715832206,0.15087956698240865,0.07374830852503383,0.12449255751014884,0.07239512855209743
frontalpole-rh,0.0644468313641246,0.527389903329753,0.05263157894736842,0.07841031149301826,0.16326530612244897,0.07841031149301826,0.031149301825993556,0.004296455424274973
isthmuscingulate-rh,0.0,0.0947176684881603,0.8415300546448088,0.0,0.0,0.012750455373406194,0.051001821493624776,0.0
lateralorbitofrontal-lh,0.1459227467811159,0.05793991416309013,0.0,0.30758226037195996,0.14377682403433475,0.08297567954220315,0.16952789699570817,0.09227467811158799
medialorbitofrontal-lh,0.13706293706293707,0.106993006993007,0.0013986013986013986,0.13426573426573427,0.406993006993007,0.056643356643356645,0.1258741258741259,0.03076923076923077
medialorbitofrontal-rh,0.09207920792079208,0.06435643564356436,0.006930693069306931,0.11485148514851486,0.07623762376237624,0.499009900990099,0.08613861386138613,0.060396039603960394
parsorbitalis-lh,0.13696612665684832,0.022827687776141383,0.017673048600883652,0.16863033873343153,0.13622974963181148,0.06553755522827688,0.40427098674521356,0.04786450662739323
rostralmiddlefrontal-lh,0.11514522821576763,0.007261410788381743,0.0,0.1545643153526971,0.058091286307053944,0.06742738589211618,0.07987551867219916,0.5176348547717843
