,frontalpole-lh,frontalpole-rh,fusiform-lh,lingual-lh,parahippocampal-lh,parahippocampal-rh,temporalpole-lh,temporalpole-rh
frontalpole-lh,0.7019354838709677,0.024516129032258065,0.06838709677419355,0.04774193548387097,0.05161290322580645,0.06580645161290323,0.027096774193548386,0.012903225806451613
frontalpole-rh,0.04500978473581213,0.8082191780821918,0.0,0.0,0.0,0.003913894324853229,0.025440313111545987,0.11741682974559686
fusiform-lh,0.0393646408839779,0.0,0.3149171270718232,0.19267955801104972,0.2776243093922652,0.11602209944751381,0.05939226519337017,0.0
lingual-lh,0.027131782945736434,0.0,0.21627906976744185,0.34418604651162793,0.22945736434108527,0.12093023255813953,0.06201550387596899,0.0
parahippocampal-lh,0.03207810320781032,0.0,0.27405857740585776,0.20641562064156208,0.3103207810320781,0.12482566248256625,0.05230125523012552,0.0
parahippocampal-rh,0.03969594594594594,0.0033783783783783786,0.14358108108108109,0.14527027027027026,0.1570945945945946,0.3902027027027027,0.06418918918918919,0.056587837837837836
temporalpole-lh,0.01954732510288066,0.015432098765432098,0.08641975308641975,0.08024691358024691,0.07510288065843622,0.07407407407407407,0.5751028806584362,0.07407407407407407
temporalpole-rh,0.007894736842105263,0.0881578947368421,0.0,0.0,0.0,0.0868421052631579,0.1,0.7171052631578947
