,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,entorhinal-lh,frontalpole-lh,frontalpole-rh,parahippocampal-lh,temporalpole-lh,transversetemporal-rh
caudalanteriorcingulate-lh,0.49852216748768474,0.28669950738916256,0.0,0.0,0.07389162561576355,0.019704433497536946,0.041379310344827586,0.07980295566502463
caudalanteriorcingulate-rh,0.24416517055655296,0.49012567324955114,0.04398563734290844,0.0,0.07360861759425494,0.010771992818671455,0.009874326750448833,0.12746858168761221
entorhinal-lh,0.0,0.07423580786026202,0.6171761280931587,0.0,0.07860262008733625,0.08442503639010189,0.005822416302765648,0.13973799126637554
frontalpole-lh,0.0,0.0,0.0,0.7124463519313304,0.06580829756795423,0.0,0.16022889842632332,0.06151645207439199
frontalpole-rh,0.07053140096618357,0.07922705314009662,0.050241545893719805,0.03864734299516908,0.5391304347826087,0.07149758454106281,0.021256038647342997,0.1294685990338164
parahippocampal-lh,0.025974025974025976,0.01948051948051948,0.09415584415584416,0.0,0.12987012987012986,0.7077922077922078,0.003246753246753247,0.01948051948051948
temporalpole-lh,0.061170212765957445,0.011968085106382979,0.0,0.15691489361702127,0.026595744680851064,0.005319148936170213,0.6289893617021277,0.10904255319148937
transversetemporal-rh,0.060414788097385035,0.11902614968440037,0.0757439134355275,0.04418394950405771,0.11361587015329125,0.010820559062218215,0.08476104598737602,0.4914337240757439
