,cuneus-lh,cuneus-rh,frontalpole-lh,frontalpole-rh,lateraloccipital-rh,pericalcarine-lh,pericalcarine-rh,rostralanteriorcingulate-rh
cuneus-lh,0.2,0.15,0.075,0.175,0.025,0.2,0.0,0.175
cuneus-rh,0.15151515151515152,0.18181818181818182,0.09090909090909091,0.12121212121212122,0.09090909090909091,0.18181818181818182,0.06060606060606061,0.12121212121212122
frontalpole-lh,0.020833333333333332,0.0,0.5416666666666666,0.041666666666666664,0.22916666666666666,0.041666666666666664,0.10416666666666667,0.020833333333333332
frontalpole-rh,0.1125,0.0625,0.0875,0.35,0.0,0.075,0.0,0.3125
lateraloccipital-rh,0.0,0.05555555555555555,0.2777777777777778,0.0,0.3888888888888889,0.027777777777777776,0.25,0.0
pericalcarine-lh,0.15151515151515152,0.18181818181818182,0.12121212121212122,0.12121212121212122,0.06060606060606061,0.21212121212121213,0.030303030303030304,0.12121212121212122
pericalcarine-rh,0.0,0.0,0.23809523809523808,0.0,0.3333333333333333,0.0,0.42857142857142855,0.0
rostralanteriorcingulate-rh,0.12,0.06666666666666667,0.06666666666666667,0.3466666666666667,0.0,0.08,0.0,0.32
