,frontalpole-lh,frontalpole-rh,lingual-lh,lingual-rh,medialorbitofrontal-rh,parahippocampal-lh,parahippocampal-rh,pericalcarine-rh
frontalpole-lh,0.8853211009174312,0.009174311926605505,0.0,0.013761467889908258,0.009174311926605505,0.05045871559633028,0.0,0.03211009174311927
frontalpole-rh,0.004424778761061947,0.7212389380530974,0.03982300884955752,0.0,0.2345132743362832,0.0,0.0,0.0
lingual-lh,0.0,0.02909090909090909,0.6836363636363636,0.09818181818181818,0.0036363636363636364,0.13090909090909092,0.03636363636363636,0.01818181818181818
lingual-rh,0.002688172043010753,0.0,0.051075268817204304,0.5860215053763441,0.0,0.03763440860215054,0.18010752688172044,0.1424731182795699
medialorbitofrontal-rh,0.01276595744680851,0.16595744680851063,0.0,0.0,0.8212765957446808,0.0,0.0,0.0
parahippocampal-lh,0.03759398496240601,0.0,0.13032581453634084,0.042606516290726815,0.0,0.6741854636591479,0.03258145363408521,0.08270676691729323
parahippocampal-rh,0.0,0.0,0.05521472392638037,0.1441717791411043,0.0,0.03374233128834356,0.6717791411042945,0.0950920245398773
pericalcarine-rh,0.024390243902439025,0.0,0.022172949002217297,0.09977827050997783,0.0,0.07982261640798226,0.09312638580931264,0.6807095343680709
