,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-rh,parahippocampal-lh,parsorbitalis-lh,transversetemporal-lh
caudalanteriorcingulate-lh,0.5,0.0,0.0,0.28378378378378377,0.21621621621621623,0.0,0.0,0.0
caudalanteriorcingulate-rh,0.0,0.8571428571428571,0.14285714285714285,0.0,0.0,0.0,0.0,0.0
frontalpole-lh,0.0,0.5714285714285714,0.42857142857142855,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.40425531914893614,0.0,0.0,0.425531914893617,0.1702127659574468,0.0,0.0,0.0
medialorbitofrontal-rh,0.3235294117647059,0.0,0.0,0.20588235294117646,0.47058823529411764,0.0,0.0,0.0
parahippocampal-lh,0.0,0.0,0.0,0.0,0.0,0.6470588235294118,0.0,0.35294117647058826
parsorbitalis-lh,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.9642857142857143,0.0
transversetemporal-lh,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.48
