,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-rh,parahippocampal-lh,parsorbitalis-lh,transversetemporal-lh
caudalanteriorcingulate-lh,0.6877192982456141,0.06315789473684211,0.0,0.13333333333333333,0.09824561403508772,0.0,0.0,0.017543859649122806
caudalanteriorcingulate-rh,0.05161290322580645,0.7634408602150538,0.017204301075268817,0.10967741935483871,0.03870967741935484,0.004301075268817204,0.012903225806451613,0.002150537634408602
frontalpole-lh,0.0,0.029411764705882353,0.7379679144385026,0.058823529411764705,0.016042780748663103,0.0,0.0481283422459893,0.10962566844919786
frontalpole-rh,0.07915057915057915,0.09652509652509653,0.06563706563706563,0.5926640926640927,0.16023166023166024,0.0,0.005791505791505791,0.0
medialorbitofrontal-rh,0.08163265306122448,0.04956268221574344,0.029154518950437316,0.22157434402332363,0.6180758017492711,0.0,0.0,0.0
parahippocampal-lh,0.0,0.014705882352941176,0.0,0.0,0.0,0.8051470588235294,0.0,0.1801470588235294
parsorbitalis-lh,0.0,0.013605442176870748,0.05102040816326531,0.006802721088435374,0.003401360544217687,0.0,0.9047619047619048,0.02040816326530612
transversetemporal-lh,0.013368983957219251,0.026737967914438502,0.12566844919786097,0.0,0.0,0.15508021390374332,0.0053475935828877,0.6737967914438503
