,bankssts-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,lingual-lh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
bankssts-lh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-lh,0.0,0.31958762886597936,0.25773195876288657,0.0,0.0,0.0,0.17525773195876287,0.24742268041237114
frontalpole-rh,0.0,0.29,0.29,0.0,0.0,0.0,0.14,0.28
fusiform-lh,0.0,0.0,0.0,0.36666666666666664,0.3,0.3333333333333333,0.0,0.0
lingual-lh,0.0,0.0,0.0,0.2911392405063291,0.34177215189873417,0.3670886075949367,0.0,0.0
parahippocampal-lh,0.0,0.0,0.0,0.2891566265060241,0.3253012048192771,0.3855421686746988,0.0,0.0
rostralanteriorcingulate-lh,0.0,0.2,0.15384615384615385,0.0,0.0,0.0,0.5076923076923077,0.13846153846153847
rostralanteriorcingulate-rh,0.0,0.27184466019417475,0.30097087378640774,0.0,0.0,0.0,0.1262135922330097,0.30097087378640774
