,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-lh,medialorbitofrontal-rh,parsopercularis-lh,parsorbitalis-rh,rostralanteriorcingulate-rh,temporalpole-lh
frontalpole-lh,0.5517241379310345,0.0,0.0,0.0,0.0,0.4482758620689655,0.0,0.0
frontalpole-rh,0.0,0.30303030303030304,0.24242424242424243,0.2727272727272727,0.030303030303030304,0.0,0.15151515151515152,0.0
lateralorbitofrontal-lh,0.0,0.2,0.32,0.34,0.0,0.06,0.08,0.0
medialorbitofrontal-rh,0.0,0.20754716981132076,0.3018867924528302,0.32075471698113206,0.018867924528301886,0.05660377358490566,0.09433962264150944,0.0
parsopercularis-lh,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.5555555555555556
parsorbitalis-rh,0.2894736842105263,0.0,0.13157894736842105,0.13157894736842105,0.0,0.4473684210526316,0.0,0.0
rostralanteriorcingulate-rh,0.0,0.2857142857142857,0.14285714285714285,0.21428571428571427,0.07142857142857142,0.0,0.2857142857142857,0.0
temporalpole-lh,0.1,0.0,0.0,0.0,0.4,0.0,0.0,0.5
