,P7,P8,TP10,T8,PO8,P6,TP8,C6
P7,0.7696629213483146,0.06179775280898876,0.0,0.0,0.0,0.0,0.0,0.16853932584269662
P8,0.035398230088495575,0.9646017699115044,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.2495961227786753,0.0,0.2495961227786753,0.25040387722132473,0.25040387722132473,0.0
T8,0.0,0.0,0.0,0.8902439024390244,0.04878048780487805,0.06097560975609756,0.0,0.0
PO8,0.0,0.0,0.24680511182108625,0.003993610223642172,0.25,0.2515974440894569,0.2476038338658147,0.0
P6,0.0,0.0,0.24660814046288906,0.004788507581803671,0.24980047885075818,0.25139664804469275,0.24740622505985635,0.0
TP8,0.0,0.0,0.2495961227786753,0.0,0.2495961227786753,0.25040387722132473,0.25040387722132473,0.0
C6,0.30392156862745096,0.0,0.0,0.0,0.0,0.0,0.0,0.696078431372549
