,TP10,T8,FT10,F8,AF7,AF3,FT8,AF8
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.25
F8,0.0,0.0,0.18998272884283246,0.32469775474956825,0.0,0.2452504317789292,0.0,0.24006908462867013
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.2071563088512241,0.2655367231638418,0.0,0.2655367231638418,0.0,0.2617702448210923
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.2099236641221374,0.2633587786259542,0.0,0.2633587786259542,0.0,0.2633587786259542
