,Oz,F8,AF7,AF3,AFz,TP7,FT8,AF8
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.26373626373626374,0.0,0.26373626373626374,0.2087912087912088,0.0,0.0,0.26373626373626374
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.23832923832923833,0.0,0.28746928746928746,0.18673218673218672,0.0,0.0,0.28746928746928746
AFz,0.0,0.2508250825082508,0.0,0.2508250825082508,0.24752475247524752,0.0,0.0,0.2508250825082508
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.2354368932038835,0.0,0.28640776699029125,0.18446601941747573,0.0,0.0,0.2936893203883495
