,Oz,F8,AF7,AF3,AFz,TP7,FT8,AF8
Oz,0.9824561403508771,0.0,0.0,0.0,0.0,0.017543859649122806,0.0,0.0
F8,0.0,0.4783427495291902,0.0,0.1807909604519774,0.160075329566855,0.0,0.0,0.1807909604519774
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.1975560081466395,0.0,0.32382892057026474,0.24032586558044808,0.0,0.0,0.23828920570264767
AFz,0.0,0.1957547169811321,0.0,0.2806603773584906,0.3443396226415094,0.0,0.0,0.1792452830188679
TP7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF8,0.0,0.22453703703703703,0.0,0.27314814814814814,0.17592592592592593,0.0,0.0,0.3263888888888889
