,bankssts-lh,caudalmiddlefrontal-rh,frontalpole-lh,frontalpole-rh,parahippocampal-rh,parsopercularis-lh,parsorbitalis-rh,temporalpole-lh
bankssts-lh,0.5538461538461539,0.0,0.06153846153846154,0.0,0.0,0.38461538461538464,0.0,0.0
caudalmiddlefrontal-rh,0.0,0.34513274336283184,0.0,0.18584070796460178,0.2743362831858407,0.0,0.035398230088495575,0.1592920353982301
frontalpole-lh,0.031746031746031744,0.0,0.6825396825396826,0.1111111111111111,0.0,0.1746031746031746,0.0,0.0
frontalpole-rh,0.0,0.21428571428571427,0.05357142857142857,0.4107142857142857,0.1875,0.0,0.0,0.13392857142857142
parahippocampal-rh,0.0,0.3163265306122449,0.0,0.17346938775510204,0.3877551020408163,0.0,0.0,0.12244897959183673
parsopercularis-lh,0.3424657534246575,0.0,0.1506849315068493,0.0,0.0,0.5068493150684932,0.0,0.0
parsorbitalis-rh,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.9444444444444444,0.0
temporalpole-lh,0.0,0.2835820895522388,0.0,0.22388059701492538,0.208955223880597,0.0,0.0,0.2835820895522388
