,bankssts-rh,cuneus-lh,cuneus-rh,lateralorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh,transversetemporal-rh
bankssts-rh,0.5974025974025974,0.0,0.0,0.2077922077922078,0.03896103896103896,0.03896103896103896,0.07792207792207792,0.03896103896103896
cuneus-lh,0.0,0.8181818181818182,0.18181818181818182,0.0,0.0,0.0,0.0,0.0
cuneus-rh,0.0,0.15,0.85,0.0,0.0,0.0,0.0,0.0
lateralorbitofrontal-rh,0.08904109589041095,0.0,0.0,0.3287671232876712,0.1643835616438356,0.07534246575342465,0.17123287671232876,0.17123287671232876
rostralanteriorcingulate-lh,0.01818181818181818,0.0,0.0,0.19090909090909092,0.39090909090909093,0.1,0.15454545454545454,0.14545454545454545
rostralanteriorcingulate-rh,0.03571428571428571,0.0,0.0,0.19642857142857142,0.21428571428571427,0.5,0.0,0.05357142857142857
temporalpole-rh,0.0425531914893617,0.0,0.0,0.22340425531914893,0.1595744680851064,0.0,0.3617021276595745,0.2127659574468085
transversetemporal-rh,0.018518518518518517,0.0,0.0,0.2037037037037037,0.17592592592592593,0.037037037037037035,0.19444444444444445,0.37037037037037035
