,Fp1,Fz,P8,TP10,AF7,PO8,P6,TP8
Fp1,0.6,0.0,0.0,0.0,0.4,0.0,0.0,0.0
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.4444444444444444,0.0,0.5555555555555556,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.3448275862068966,0.0,0.13793103448275862,0.0,0.5172413793103449,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
