,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P7,O1,Oz,O2,P8,TP10,CP6,Cz,T8,FT10,FC2,F4,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P2,CPz,C6,C2,FC4,AF8,AF4,F2,FCz
Fz,0.33033762103529546,0.012678535934349889,0.019748984865263934,0.03599114064230343,0.0,0.0,0.0,0.0,0.009072323025811398,0.0,0.04519124286566147,0.0,0.004088934321492461,0.03939858591021382,0.013842746400885935,0.03658744356418775,0.01950762415878695,0.0,0.0373115256836187,0.0002555583950932788,0.0474486753556521,0.00868898543317148,0.031618252548485104,0.03038305363886759,0.0,0.0,0.018400204446716074,0.0,0.0,0.024391629042791834,0.026705852287247634,0.005366726296958855,0.0,0.007666751852798364,0.003066700741119346,0.0,0.016611295681063124,0.02537126955731607,0.009200102223358037,0.009413067552602437,0.007155635062611807,0.020785416134253346,0.01577363205270182,0.0017889087656529517,0.018527983644262714,0.000638895987733197,0.0,0.018655762841809354,0.03867450379078286,0.00965442825907942,0.0,0.0
F3,0.011490745093430484,0.20531171406745796,0.012,0.009850746268656717,0.0839674756140557,0.021530511811023622,0.032882359854271945,0.0,0.0006567164179104478,0.005432835820895522,0.02867258197202962,0.038453416970266774,0.05111443765424844,0.0032835820895522386,0.03107481783993419,0.013791044776119404,0.010826771653543307,0.025373134328358207,0.0,0.03263663473968739,0.015150340815607004,0.039044776119402984,0.038657245269714424,0.0,0.011377923375249736,0.012179104477611941,0.0,0.004298507462686567,0.02523229815489482,0.0,0.0,0.0029850746268656717,0.0,0.017671641791044777,0.047660315548243036,0.016990877306381477,0.022139719708543892,0.009473425196850394,0.0014328358208955225,0.01408166353273005,0.00782089552238806,0.0,0.0,0.021653543307086614,0.0023375984251968506,0.0,0.006029850746268657,0.01856716417910448,0.0,0.018805970149253733,0.026805970149253733,0.001253731343283582
F7,0.008278900197478354,0.015114689351359562,0.17269433809688353,0.026069987494269274,0.015868640294343442,0.0,0.001443111043597144,0.010205817315870046,0.0,0.005012912046179554,0.020431414248822725,0.007943176402893565,0.00524077168464226,0.008658666261582865,0.0009873917666717302,0.027343156615524836,0.01598911379486307,0.06450040110892982,0.02432386460282361,0.015950174692389487,0.0,0.017089472884703024,0.02141370284844832,0.0,0.08050483732434156,0.08689895060023192,0.0,0.027368375304319938,0.011013215859030838,0.005012912046179554,0.00820294698465745,0.0,0.009100187106650792,0.021722618866778065,0.007975087346194744,0.00884504167375404,0.003949567066686921,0.015648919884334072,0.004177426705149628,0.0,0.003038128512836093,0.0,0.008658666261582865,0.0,0.0,0.0,0.030533036521079814,0.0,0.0,0.08570013268492707,0.08101608422649308,0.01607416227249532
FT9,0.020330237358101137,0.016408668730650156,0.034229175541184216,0.23440629222826653,0.0,0.004231166150670795,0.008621173426925949,0.021395655036208033,0.0,0.05431197946071468,0.0026831785345717233,0.010732714138286893,0.006707946336429308,0.016408668730650156,0.018988648090815272,0.013638800172021272,0.0007680491551459293,0.06167635135548277,0.02523590081193768,0.008558262014483212,0.009655475093263111,0.01238390092879257,0.00804953560371517,0.0,0.05103535471913723,0.03229488739468623,0.0,0.013056835637480798,0.017853457172342622,0.024985342184411966,0.01021671826625387,0.030562717446910852,0.0028527540048277375,0.053446098303497974,0.0,0.0,0.0,0.0,0.020971308727226034,0.009984639016897081,0.0021944261575597983,0.0,0.0,0.005366357069143447,0.0,0.00010972130787798991,0.022258818637811664,0.006191950464396285,0.0,0.07416345145868194,0.027108432507128487,0.005924950625411455
FC5,0.0,0.06568582187770616,0.01534022551017401,0.0,0.19720766008727253,0.022816113871101277,0.009331519467706524,0.0,0.05352030306030838,0.0,0.012074785769929888,0.025741166606509353,0.06956342801162249,0.00587034201123022,0.01320884944795999,0.00025967281225655674,0.024158529964682818,0.0030511555440145416,0.0,0.020883579492289944,0.006263938303825321,0.022007270838743185,0.034058948070165296,0.0,0.025747650694513208,0.02157237300433137,0.013210539508376667,0.021703545994187872,0.008504284601402233,0.0,0.0,0.0,0.014602508615221051,0.002077382498052454,0.09506979772782534,0.010574199904411066,0.004998701635938717,0.013618871360421754,0.0,0.01645475960116695,0.008893793819787069,0.006550961374851115,0.014323383538952933,0.03426392036488338,0.004849412965798877,0.0032664228472838873,0.0,0.02124263448473504,0.010451830693326409,0.01839138105418855,0.025272710578987306,0.003315622383858275
FC1,0.0,0.01670803895359939,0.0,0.008046817849305048,0.028869654457709684,0.25304219358654356,0.013080007637960665,0.029809802487198243,0.020336070269238112,0.022762044699390794,0.0,0.004023408924652524,0.015753293870536568,0.020049646744319267,0.017635929648627268,0.0,0.0,0.039744354606990745,0.010790051207022677,0.02186366240213863,0.0006683215581439755,0.0,0.03894308811354245,0.016180938650609256,0.0049646744319266755,0.0,0.028069505442046973,0.02204664938952887,0.0012411686079816689,0.008306282222646554,0.00601489402329578,0.0,0.008046817849305048,0.01573185226552557,0.03258243947914919,0.013167520117044623,0.013167520117044623,0.07340142358288801,0.0,0.0,0.022649109600684676,0.0,0.022245560435363756,0.014081931236283833,0.009070078289096811,0.07349434884499591,0.009326993416239942,0.0,0.016102924732702806,0.005120702267739576,0.0,0.02286027798098025
C3,0.0,0.04564440237729733,0.0018406236466002599,0.0097328913536392,0.012854420148835992,0.01605231866825208,0.28966361788565553,0.0070376786487656995,0.009631391200951248,0.07980618157043548,0.005413598960588999,0.0022737115634473798,0.014342187861282095,0.009613985289429925,0.0009512485136741974,0.009852750108271979,0.0,0.02154612386314422,0.017066393253097917,0.011058263971462545,0.0064209274673008325,0.045109788559372435,0.029400695927480174,0.0,0.015452947649918712,0.014098582345153045,0.004637336504161712,0.05184304399524376,0.00259852750108272,0.013209181463837158,0.0,0.0,0.0,0.018406236466002597,0.023017489851272152,0.0,0.03286640344946029,0.004708865531094014,0.03291468168038112,0.006896551724137931,0.0,0.0,0.0015457788347205707,0.006896551724137931,0.019616591026480158,0.02753975680130843,0.005452273042105312,0.01331745344304894,0.0,0.00801212646167172,0.02013858813339108,0.031517831532405116
T7,0.0,0.0,0.01386678790634235,0.021709479427142533,0.0,0.015554298642533937,0.005938914027149321,0.26059850689362074,0.0,0.012007690970490002,0.0010229597635826324,0.014621921477423395,0.0,0.0,0.002828054298642534,0.00272789270288702,0.0025005683109797683,0.015095471101515257,0.07198967902687331,0.001932257331211639,0.0,0.0,0.008183678108661059,0.00904977375565611,0.020020018604255663,0.018894197124877894,0.008201357466063349,0.027526395173453996,0.02125483064332803,0.08404843655335077,0.016512691249930996,0.021368492839281654,0.03864540377852227,0.01159502262443439,0.0,0.027721553849651144,0.03212418529235185,0.0,0.03947466207354819,0.007842691520800181,0.015799045237553988,0.00681973175721755,0.007388042736985678,0.009618084735424238,0.010935143288084464,0.044189328817018265,0.023570055000159434,0.005569447601727665,0.00904977375565611,0.014585834158798603,0.017617640372812004,0.0
TP9,0.007264170247595662,0.0012592018597442853,0.0,0.0,0.07864032837596555,0.021383261714753427,0.008491917331696337,0.0,0.24046335599900645,0.0,0.010557923285548236,0.007845796203022084,0.05042711898752964,0.03335379578473501,0.004261913986826811,0.0049629967367107244,0.006199147617202635,0.0,0.0015497869043006587,0.020732938687883555,0.010539867015471785,0.03941338884912942,0.009821976672805401,0.023375001100025234,0.0037776055792328555,0.005230530802014723,0.059456482882774886,0.013647844620464339,0.001534683855125844,0.013198281154082258,0.002227818674932197,0.0,0.0263463773731112,0.019439328831594025,0.08716278875067815,0.004604051565377533,0.0,0.021008420683265114,0.0,0.00833010461061604,0.012979465323518017,0.0,0.036044576431616446,0.012107710189848896,0.011025424100359723,0.0063433599345201555,0.0,0.027716632230921738,0.041961086934340266,0.0,0.0,0.005313538111652681
CP5,0.0,0.008514386376981797,0.0064591896652965355,0.04886096525863223,0.0,0.015877056218004667,0.0665674147504546,0.012194007301445549,0.0,0.23884987845725436,0.0,0.0019056261343012705,0.0,0.01345888309978583,0.0,0.019426360157993136,0.0,0.044054156591389386,0.025035088074530587,0.0,0.0,0.0276154958031075,0.0063913935729233385,0.03456401801880529,0.007608526144567486,0.003033861812487767,0.03316697802781398,0.0,0.004660133233441999,0.04733124598809474,0.003327461342728518,0.049538375572234894,0.002087114337568058,0.024676072508604617,0.0,0.0,0.012467553966009239,0.020326678765880218,0.04317811811404308,0.0,0.014519056261343012,0.0,0.00662431941923775,0.030240751614797418,0.0,0.05140680888038226,0.016723823550412263,0.012250453720508167,0.03211735526679903,0.011124598099009647,0.003816793893129771,0.0
