,Fp1,Fz,P3,P8,AF7,AFz,TP8,AF8
Fp1,0.8666666666666667,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667
Fz,0.0,0.4407894736842105,0.3684210526315789,0.15789473684210525,0.0,0.0,0.0,0.03289473684210526
P3,0.0,0.3431952662721893,0.514792899408284,0.14201183431952663,0.0,0.0,0.0,0.0
P8,0.011695906432748537,0.14035087719298245,0.14035087719298245,0.7017543859649122,0.0,0.0,0.0,0.005847953216374269
AF7,0.0,0.0,0.0,0.0,0.765625,0.0,0.234375,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.7894736842105263,0.13157894736842105,0.07894736842105263
TP8,0.0,0.0,0.0,0.0,0.3,0.06,0.51,0.13
AF8,0.0273972602739726,0.0547945205479452,0.0,0.0136986301369863,0.0,0.0547945205479452,0.2191780821917808,0.6301369863013698
