,Fz,FT9,Fp2,AF7,F6,AF8,AF4,FCz
Fz,0.8333333333333334,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0
FT9,0.0,0.5072463768115942,0.0,0.0,0.0,0.0,0.0,0.4927536231884058
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.5714285714285714,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCz,0.0,0.5024630541871922,0.0,0.0,0.0,0.0,0.0,0.4975369458128079
