,Fz,FT9,Fp2,AF7,F6,AF8,AF4,FCz
Fz,0.46325878594249204,0.0,0.0,0.009584664536741214,0.22364217252396165,0.0,0.3035143769968051,0.0
FT9,0.0,0.5069252077562327,0.0,0.0,0.0,0.0,0.21052631578947367,0.28254847645429365
Fp2,0.0,0.0,0.5068493150684932,0.22602739726027396,0.0,0.0,0.0,0.2671232876712329
AF7,0.017094017094017096,0.0,0.13675213675213677,0.6794871794871795,0.16666666666666666,0.0,0.0,0.0
F6,0.20535714285714285,0.0,0.0,0.11607142857142858,0.42857142857142855,0.005952380952380952,0.24404761904761904,0.0
AF8,0.0,0.0,0.0,0.0,0.006622516556291391,0.9933774834437086,0.0,0.0
AF4,0.21271929824561403,0.16666666666666666,0.0,0.0,0.18201754385964913,0.0,0.43859649122807015,0.0
FCz,0.0,0.3217665615141956,0.12933753943217666,0.0,0.0,0.0,0.0,0.5488958990536278
