,Fz,FT9,Fp2,AF7,F6,AF8,AF4,FCz
Fz,0.34134615384615385,0.0,0.0,0.0,0.3125,0.0,0.34615384615384615,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.49230769230769234,0.5076923076923077,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.49230769230769234,0.5076923076923077,0.0,0.0,0.0,0.0
F6,0.2903225806451613,0.0,0.0,0.0,0.35944700460829493,0.0,0.35023041474654376,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.3050847457627119,0.0,0.0,0.0,0.3305084745762712,0.0,0.3644067796610169,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
