,fusiform-lh,paracentral-lh,paracentral-rh,postcentral-lh,posteriorcingulate-lh,precentral-lh,precuneus-lh,superiorparietal-lh
fusiform-lh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paracentral-lh,0.0,0.17684210526315788,0.12842105263157894,0.15157894736842106,0.13578947368421052,0.1568421052631579,0.10526315789473684,0.14526315789473684
paracentral-rh,0.0,0.1518987341772152,0.19873417721518988,0.13164556962025317,0.14936708860759493,0.14177215189873418,0.10126582278481013,0.12531645569620253
postcentral-lh,0.0,0.15324165029469547,0.10903732809430255,0.17485265225933203,0.12770137524557956,0.1512770137524558,0.13261296660117877,0.1512770137524558
posteriorcingulate-lh,0.0,0.15657142857142858,0.1462857142857143,0.14514285714285713,0.16457142857142856,0.13257142857142856,0.11542857142857142,0.13942857142857143
precentral-lh,0.0,0.15280665280665282,0.12162162162162163,0.14760914760914762,0.11330561330561331,0.2151767151767152,0.11226611226611227,0.13721413721413722
precuneus-lh,0.0,0.12430632630410655,0.097669256381798,0.16204217536071033,0.12097669256381798,0.1365149833518313,0.20310765815760268,0.15538290788013318
superiorparietal-lh,0.0,0.15145228215767634,0.1078838174273859,0.15975103734439833,0.12863070539419086,0.1462655601659751,0.13278008298755187,0.17323651452282157
