,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,lateralorbitofrontal-rh,rostralanteriorcingulate-lh,temporalpole-rh
caudalanteriorcingulate-lh,0.572541382667965,0.23076923076923078,0.010710808179162609,0.02044790652385589,0.05160662122687439,0.06037000973709834,0.053554040895813046,0.0
caudalanteriorcingulate-rh,0.2290748898678414,0.4933920704845815,0.04140969162995595,0.02907488986784141,0.048458149779735685,0.08722466960352424,0.05726872246696035,0.014096916299559472
frontalpole-lh,0.015384615384615385,0.052307692307692305,0.5148717948717949,0.1558974358974359,0.0,0.07282051282051281,0.1723076923076923,0.01641025641025641
frontalpole-rh,0.024714828897338403,0.039923954372623575,0.13878326996197718,0.47243346007604564,0.049429657794676805,0.16634980988593157,0.10741444866920152,0.0009505703422053232
isthmuscingulate-rh,0.09225700164744646,0.09225700164744646,0.0,0.09390444810543658,0.6457990115321252,0.0757825370675453,0.0,0.0
lateralorbitofrontal-rh,0.06871609403254973,0.09945750452079566,0.06419529837251356,0.1491862567811935,0.04159132007233273,0.4475587703435805,0.1112115732368897,0.018083182640144666
rostralanteriorcingulate-lh,0.052226027397260275,0.059075342465753425,0.14383561643835616,0.09674657534246575,0.0,0.10188356164383562,0.5299657534246576,0.016267123287671232
temporalpole-rh,0.0,0.028037383177570093,0.026168224299065422,0.005607476635514018,0.0,0.041121495327102804,0.03925233644859813,0.8598130841121495
