,frontalpole-rh,isthmuscingulate-rh,parahippocampal-rh,pericalcarine-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
frontalpole-rh,0.5148936170212766,0.026595744680851064,0.16702127659574467,0.026595744680851064,0.08829787234042553,0.11170212765957446,0.018085106382978722,0.04680851063829787
isthmuscingulate-rh,0.03176620076238882,0.6060991105463787,0.096569250317662,0.24269377382465057,0.0,0.0,0.022871664548919948,0.0
parahippocampal-rh,0.1588296760710554,0.08045977011494253,0.5841170323928945,0.003134796238244514,0.06165099268547544,0.051201671891327065,0.01044932079414838,0.050156739811912224
pericalcarine-lh,0.035868005738880916,0.2654232424677188,0.007173601147776184,0.667144906743185,0.0,0.0,0.02295552367288379,0.0014347202295552368
rostralanteriorcingulate-lh,0.07946336429308566,0.0,0.058823529411764705,0.0,0.46233230134158926,0.2982456140350877,0.0,0.10113519091847266
rostralanteriorcingulate-rh,0.10819009100101112,0.0,0.047522750252780584,0.0,0.3114256825075834,0.4256825075834176,0.0,0.10717896865520728
temporalpole-lh,0.029185867895545316,0.030721966205837174,0.019969278033794162,0.030721966205837174,0.0,0.0,0.8894009216589862,0.0
temporalpole-rh,0.056265984654731455,0.0,0.04603580562659847,0.0,0.1278772378516624,0.14194373401534527,0.0,0.6278772378516624
