,bankssts-lh,frontalpole-rh,lateralorbitofrontal-lh,parsopercularis-lh,parsorbitalis-lh,rostralanteriorcingulate-lh,temporalpole-lh,transversetemporal-rh
bankssts-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.0,0.7555555555555555,0.06666666666666667,0.0,0.15555555555555556,0.0,0.0,0.022222222222222223
lateralorbitofrontal-lh,0.0,0.018115942028985508,0.427536231884058,0.0,0.40942028985507245,0.14492753623188406,0.0,0.0
parsopercularis-lh,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333
parsorbitalis-lh,0.0,0.03202846975088968,0.37722419928825623,0.0,0.45195729537366547,0.1387900355871886,0.0,0.0
rostralanteriorcingulate-lh,0.0,0.00558659217877095,0.24022346368715083,0.0,0.2346368715083799,0.5195530726256983,0.0,0.0
temporalpole-lh,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
transversetemporal-rh,0.0,0.0,0.0,0.34838709677419355,0.0,0.0,0.0,0.6516129032258065
