,bankssts-lh,frontalpole-lh,frontalpole-rh,parahippocampal-rh,parsorbitalis-rh,rostralanteriorcingulate-lh,temporalpole-lh,temporalpole-rh
bankssts-lh,0.9617590822179732,0.0,0.0,0.0,0.0,0.0,0.0,0.03824091778202677
frontalpole-lh,0.0,0.7267441860465116,0.09011627906976744,0.06686046511627906,0.0,0.1002906976744186,0.0,0.015988372093023256
frontalpole-rh,0.0,0.07568807339449542,0.6777522935779816,0.017201834862385322,0.0,0.08256880733944955,0.10206422018348624,0.04472477064220184
parahippocampal-rh,0.0,0.07317073170731707,0.01916376306620209,0.8170731707317073,0.0,0.0313588850174216,0.059233449477351915,0.0
parsorbitalis-rh,0.0,0.0,0.0,0.0,0.7841845140032949,0.0,0.05930807248764415,0.15650741350906094
rostralanteriorcingulate-lh,0.0,0.12033898305084746,0.11864406779661017,0.03728813559322034,0.0,0.6966101694915254,0.02711864406779661,0.0
temporalpole-lh,0.0,0.0,0.1084788029925187,0.0399002493765586,0.04987531172069826,0.0199501246882793,0.7630922693266833,0.018703241895261846
temporalpole-rh,0.03188405797101449,0.01884057971014493,0.07536231884057971,0.0,0.11739130434782609,0.0,0.03333333333333333,0.7231884057971014
