,FT9,P7,Oz,P8,CP6,FT10,CPz,AF8
FT9,0.7777777777777778,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0
P7,0.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.4666666666666667
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.5454545454545454,0.0,0.0,0.0,0.0,0.45454545454545453,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.5185185185185185,0.0,0.0,0.0,0.0,0.0,0.48148148148148145
