,FT9,P7,Oz,P8,CP6,FT10,CPz,AF8
FT9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.5,0.0,0.0,0.0,0.0,0.18181818181818182,0.3181818181818182
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.38461538461538464,0.0,0.0,0.0,0.0,0.3076923076923077,0.3076923076923077
AF8,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.2222222222222222,0.3333333333333333
